id,name,test_horse_flag,level,clazz,affiliation,lank,ground,distance,father,mother,sex,strategy,big_flag,growth,growth_type,color,h_color,h_mask,s_roll,power,turbo,dexterous,corner,rack,character,nature,popularity,caution_horse,speed,stamina,race_entry_type
95,アプレザンレーヴ,FALSE,1,0 ,1 ,7 ,1 ,4 ,シンボリクリスエス,レーヴドスカー,1 ,2 ,0 ,23 ,0 ,2 ,1882474683 ,-1 ,-1 ,30 ,55 ,40 ,3 ,97 ,57 ,95 ,77 ,FALSE,116 ,138 ,0 
96,アポロティアラ,FALSE,1,0 ,1 ,6 ,1 ,1 ,パラダイスクリーク,タイキフレグランス,2 ,1 ,0 ,68 ,0 ,3 ,1879063883 ,-1 ,-1 ,30 ,61 ,43 ,2 ,62 ,31 ,47 ,67 ,FALSE,154 ,70 ,0 
97,アポロドルチェ,FALSE,3,5 ,2 ,7 ,3 ,1 ,オフィサー,Summertime Val,1 ,3 ,0 ,118 ,0 ,0 ,1879063883 ,-1 ,-1 ,72 ,80 ,39 ,2 ,50 ,41 ,80 ,60 ,FALSE,164 ,74 ,0 
98,アマジックマン,FALSE,3,3 ,20 ,7 ,3 ,2 ,ザワンダー,Ayanapa,1 ,4 ,0 ,74 ,0 ,4 ,1879072102 ,-1 ,-1 ,47 ,49 ,62 ,3 ,45 ,28 ,41 ,54 ,FALSE,171 ,101 ,0 
99,アマゾンビー,FALSE,6,3 ,20 ,8 ,3 ,1 ,ノーザンアフリート,Wilshe Amaze,0 ,2 ,0 ,77 ,0 ,3 ,9 ,-1 ,0 ,89 ,66 ,82 ,3 ,72 ,55 ,78 ,73 ,FALSE,179 ,89 ,20 
100,アミサイクロン,FALSE,1,0 ,1 ,6 ,2 ,2 ,ホスピタリティ,ネアルダンサー,1 ,2 ,0 ,118 ,0 ,4 ,1881228866 ,-1 ,-1 ,73 ,78 ,41 ,2 ,19 ,95 ,28 ,44 ,FALSE,133 ,116 ,0 
101,アメリカンボス,FALSE,3,2 ,1 ,7 ,1 ,3 ,キングマンボ,Redeemer,1 ,2 ,0 ,108 ,0 ,3 ,1882470075 ,-1 ,-1 ,30 ,75 ,54 ,2 ,66 ,27 ,91 ,60 ,FALSE,131 ,129 ,0 
102,アライドフォーシズ,FALSE,4,3 ,10 ,7 ,1 ,2 ,ミスワキ,Mangala,1 ,2 ,0 ,69 ,0 ,5 ,2 ,-1 ,-1 ,45 ,52 ,40 ,3 ,51 ,40 ,65 ,58 ,FALSE,156 ,107 ,0 
103,アラシ,FALSE,1,5 ,2 ,6 ,3 ,3 ,フォティテン,ビザンスター,0 ,2 ,0 ,99 ,0 ,3 ,1883382272 ,-1 ,-1 ,58 ,35 ,42 ,0 ,59 ,35 ,35 ,59 ,FALSE,120 ,125 ,0 
104,アラタマインディ,FALSE,1,0 ,1 ,6 ,1 ,3 ,エーピーインディ,アセルティンズエンジェルス,1 ,3 ,0 ,109 ,0 ,5 ,1879054900 ,-1 ,-1 ,27 ,66 ,39 ,2 ,67 ,58 ,88 ,65 ,FALSE,122 ,121 ,0 
105,アラタマワンダー,FALSE,2,0 ,1 ,6 ,1 ,2 ,リードワンダー,アラタマビート,1 ,2 ,0 ,115 ,0 ,3 ,1879054900 ,-1 ,-1 ,20 ,81 ,37 ,3 ,17 ,34 ,91 ,68 ,FALSE,137 ,101 ,0 
106,アラホウトク,FALSE,4,1 ,1 ,8 ,1 ,2 ,トウショウボーイ,ビンゴモレロ,2 ,3 ,0 ,24 ,0 ,4 ,1882273121 ,0 ,-1 ,36 ,56 ,48 ,3 ,52 ,31 ,65 ,65 ,FALSE,166 ,82 ,0 
107,アリシーバ,FALSE,9,3 ,20 ,8 ,2 ,4 ,アリダー,Bel Sheba,1 ,1 ,0 ,77 ,0 ,3 ,1881353216 ,-1 ,-1 ,96 ,56 ,88 ,3 ,78 ,64 ,79 ,92 ,FALSE,163 ,200 ,20 
108,アリゼオ,FALSE,2,0 ,1 ,7 ,1 ,2 ,シンボリクリスエス,スクエアアウェイ,1 ,4 ,0 ,66 ,0 ,4 ,1881257011 ,-1 ,-1 ,39 ,70 ,37 ,1 ,88 ,46 ,84 ,73 ,FALSE,136 ,101 ,0 
109,アリダー,FALSE,10,3 ,20 ,8 ,2 ,4 ,レイズアネイティヴ,Sweet Tooth,1 ,1 ,0 ,31 ,0 ,5 ,1881292868 ,-1 ,-1 ,89 ,43 ,73 ,3 ,72 ,64 ,78 ,88 ,TRUE,160 ,220 ,20 
110,アリダーズベスト,FALSE,3,3 ,20 ,8 ,3 ,4 ,アリダー,Berkut,2 ,3 ,0 ,47 ,0 ,5 ,1879048311 ,-1 ,-1 ,64 ,48 ,72 ,3 ,63 ,34 ,60 ,62 ,FALSE,149 ,160 ,0 
111,アルーリングアクト,FALSE,1,0 ,1 ,6 ,1 ,1 ,エンドスウィープ,チャーミングファピアノ,2 ,2 ,0 ,70 ,0 ,3 ,1882474683 ,-1 ,-1 ,31 ,69 ,29 ,3 ,24 ,57 ,46 ,55 ,FALSE,150 ,73 ,0 
112,アルーリングボイス,FALSE,1,0 ,1 ,6 ,1 ,1 ,フレンチデピュティ,アルーリングアクト,2 ,4 ,0 ,96 ,0 ,3 ,1882474683 ,-1 ,-1 ,33 ,67 ,42 ,3 ,14 ,51 ,85 ,66 ,FALSE,158 ,71 ,0 
113,アルカセット,FALSE,8,3 ,20 ,8 ,1 ,4 ,キングマンボ,Chesa Plana,1 ,3 ,0 ,62 ,0 ,3 ,1883327243 ,-1 ,-1 ,90 ,88 ,89 ,3 ,92 ,53 ,82 ,89 ,FALSE,178 ,164 ,0 
114,アルコセニョーラ,FALSE,1,0 ,1 ,6 ,1 ,3 ,ステイゴールド,サイレーン,2 ,3 ,0 ,117 ,0 ,4 ,1879066624 ,-1 ,-1 ,27 ,67 ,41 ,0 ,12 ,5 ,75 ,59 ,FALSE,130 ,123 ,0 
115,アルティストロワイヤル,FALSE,4,3 ,20 ,8 ,3 ,4 ,デインヒル,Agathe,1 ,2 ,0 ,93 ,0 ,5 ,1883324672 ,-1 ,-1 ,54 ,45 ,65 ,3 ,45 ,68 ,75 ,64 ,FALSE,150 ,160 ,0 
116,アルティマトゥーレ,FALSE,3,0 ,1 ,7 ,1 ,1 ,フジキセキ,エアトゥーレ,2 ,2 ,0 ,74 ,0 ,3 ,1881257011 ,-1 ,-1 ,38 ,91 ,45 ,2 ,79 ,57 ,82 ,82 ,FALSE,152 ,78 ,0 
117,アルナスライン,FALSE,2,0 ,1 ,7 ,1 ,4 ,アドマイヤベガ,エラティス,1 ,3 ,0 ,86 ,0 ,3 ,1882474683 ,-1 ,-1 ,37 ,54 ,48 ,3 ,68 ,66 ,99 ,62 ,FALSE,122 ,131 ,0 
118,アルバータスマクシマス,FALSE,5,3 ,20 ,8 ,2 ,2 ,アルバートザグレート,Chasethewildwind,1 ,3 ,0 ,66 ,0 ,3 ,1879075003 ,-1 ,5 ,78 ,81 ,74 ,3 ,43 ,77 ,45 ,71 ,FALSE,158 ,109 ,20 
119,アルファキュート,FALSE,1,0 ,1 ,6 ,1 ,2 ,クリスタルグリッターズ,フジノシャーク,2 ,2 ,0 ,113 ,0 ,4 ,1889667601 ,-1 ,-1 ,24 ,89 ,40 ,3 ,27 ,66 ,65 ,54 ,FALSE,141 ,100 ,0 
121,アルフレード,FALSE,6,0 ,1 ,8 ,1 ,2 ,シンボリクリスエス,プリンセスカメリア,1 ,3 ,0 ,50 ,0 ,3 ,1883308545 ,-1 ,-1 ,53 ,54 ,64 ,3 ,62 ,34 ,56 ,60 ,FALSE,152 ,104 ,0 
122,アルボラーダ,FALSE,5,3 ,10 ,8 ,1 ,4 ,アルザオ,Alouette,2 ,3 ,0 ,41 ,0 ,2 ,1883326242 ,-1 ,-1 ,73 ,44 ,74 ,3 ,81 ,60 ,84 ,79 ,FALSE,145 ,149 ,0 
123,アルマダ,FALSE,6,3 ,40 ,8 ,1 ,2 ,トウケイ,Dance In Time,0 ,1 ,0 ,99 ,0 ,5 ,1882272114 ,6 ,-1 ,68 ,84 ,73 ,3 ,71 ,43 ,76 ,77 ,FALSE,162 ,110 ,0 
124,アルワウーシュ,FALSE,5,3 ,20 ,8 ,3 ,4 ,ヌレイエフ,Beaming Bride,1 ,3 ,0 ,67 ,0 ,3 ,1879244864 ,-1 ,-1 ,75 ,48 ,73 ,3 ,72 ,62 ,81 ,80 ,FALSE,149 ,160 ,0 
125,アレクサンドローヴァ,FALSE,7,3 ,10 ,8 ,1 ,4 ,サドラーズウェルズ,Shouk,2 ,3 ,0 ,42 ,0 ,3 ,1883308049 ,-1 ,-1 ,68 ,30 ,75 ,3 ,78 ,67 ,75 ,84 ,FALSE,140 ,189 ,10 
126,アレッジド,FALSE,10,3 ,10 ,8 ,1 ,4 ,ホイストザフラッグ,Princess Pout,1 ,2 ,0 ,65 ,0 ,3 ,1880113185 ,-1 ,-1 ,72 ,38 ,78 ,3 ,94 ,66 ,85 ,92 ,TRUE,188 ,170 ,10 
127,アレミロード,FALSE,5,3 ,10 ,8 ,1 ,4 ,トムロルフ,Why Me Lord,1 ,1 ,0 ,48 ,0 ,3 ,1890825028 ,-1 ,-1 ,74 ,24 ,82 ,3 ,82 ,74 ,77 ,82 ,FALSE,145 ,188 ,0 
128,アローキャリー,FALSE,4,4 ,1 ,8 ,1 ,2 ,ラストタイクーン,アロールーシー,2 ,1 ,0 ,25 ,0 ,3 ,1881160251 ,4 ,6 ,45 ,52 ,74 ,3 ,42 ,38 ,56 ,65 ,FALSE,164 ,98 ,0 
129,アロハドリーム,FALSE,1,0 ,1 ,6 ,1 ,3 ,クリエイター,ドリームビジョン,1 ,1 ,0 ,80 ,0 ,5 ,1879055618 ,-1 ,-1 ,38 ,60 ,59 ,1 ,59 ,73 ,25 ,40 ,FALSE,123 ,119 ,0 
130,アロマカフェ,FALSE,2,0 ,1 ,6 ,1 ,2 ,マンハッタンカフェ,カリーノカフェ,1 ,3 ,0 ,110 ,0 ,4 ,1879095219 ,-1 ,-1 ,22 ,68 ,35 ,1 ,22 ,10 ,43 ,45 ,FALSE,138 ,103 ,0 
131,アロンダイト,FALSE,3,0 ,1 ,8 ,2 ,3 ,エルコンドルパサー,キャサリーンパー,1 ,3 ,0 ,48 ,0 ,4 ,1883308545 ,6 ,-1 ,85 ,68 ,63 ,3 ,84 ,64 ,76 ,55 ,FALSE,119 ,165 ,0 
132,アワーズアフター,FALSE,5,3 ,10 ,8 ,1 ,4 ,アレッジド,Brown Berry,1 ,2 ,0 ,45 ,0 ,3 ,1879048260 ,-1 ,-1 ,84 ,43 ,82 ,3 ,81 ,62 ,74 ,88 ,FALSE,143 ,141 ,0 
133,アワウェイバリースター,FALSE,3,3 ,80 ,8 ,1 ,4 ,スターウェイ,Super Show,0 ,2 ,0 ,78 ,0 ,5 ,1879062321 ,-1 ,-1 ,65 ,48 ,56 ,3 ,72 ,70 ,68 ,75 ,FALSE,132 ,166 ,0 
134,アワッド,FALSE,4,3 ,20 ,8 ,3 ,4 ,カヴィート,Dancer’s Candy,1 ,4 ,0 ,75 ,0 ,3 ,1881354546 ,-1 ,-1 ,67 ,48 ,78 ,3 ,54 ,65 ,81 ,80 ,FALSE,160 ,155 ,0 
135,アンジュガブリエル,FALSE,6,3 ,10 ,8 ,1 ,4 ,カルドゥネヴェ,Mount Gable,1 ,2 ,0 ,42 ,0 ,2 ,1890844672 ,-1 ,-1 ,81 ,40 ,76 ,3 ,69 ,34 ,78 ,86 ,FALSE,162 ,149 ,0 
136,アンドゥオール,FALSE,2,0 ,1 ,7 ,2 ,4 ,ブライアンズタイム,スターバレリーナ,1 ,4 ,0 ,119 ,0 ,4 ,1881257011 ,-1 ,-1 ,77 ,67 ,64 ,3 ,94 ,43 ,95 ,64 ,FALSE,103 ,161 ,0 
137,アントニオバローズ,FALSE,1,0 ,1 ,6 ,1 ,2 ,マンハッタンカフェ,リトルアロー,1 ,1 ,0 ,32 ,0 ,0 ,1879052544 ,-1 ,-1 ,26 ,75 ,28 ,3 ,66 ,33 ,86 ,67 ,FALSE,141 ,98 ,0 
138,アンバージャック,FALSE,1,0 ,1 ,6 ,1 ,1 ,パラダイスクリーク,フィールソーナイス,1 ,1 ,0 ,119 ,0 ,5 ,1880358914 ,-1 ,-1 ,24 ,63 ,24 ,3 ,7 ,35 ,54 ,49 ,FALSE,154 ,74 ,0 
139,アンバーライオン,FALSE,1,0 ,1 ,6 ,1 ,2 ,アンバーシャダイ,アロハキャリー,1 ,2 ,0 ,95 ,0 ,5 ,1879179953 ,-1 ,-1 ,16 ,86 ,27 ,3 ,44 ,0 ,85 ,47 ,FALSE,143 ,98 ,0 
140,アンブラスモア,FALSE,1,5 ,2 ,6 ,3 ,3 ,ラシアンボンド,クリスタルデュー,1 ,2 ,0 ,116 ,0 ,3 ,1879113766 ,-1 ,-1 ,56 ,67 ,47 ,2 ,59 ,69 ,60 ,42 ,FALSE,125 ,123 ,0 
141,アンブロワーズ,FALSE,1,0 ,1 ,6 ,1 ,1 ,フレンチデピュティ,フサイチミニヨン,2 ,2 ,0 ,90 ,0 ,3 ,1882474683 ,-1 ,-1 ,23 ,93 ,33 ,1 ,70 ,59 ,37 ,57 ,FALSE,152 ,72 ,0 
142,アンライバルド,FALSE,3,0 ,1 ,8 ,1 ,3 ,ネオユニヴァース,バレークイーン,1 ,3 ,0 ,28 ,0 ,3 ,1882474683 ,6 ,-1 ,32 ,60 ,69 ,3 ,52 ,60 ,68 ,60 ,FALSE,151 ,111 ,0 
143,イアデス,FALSE,3,3 ,20 ,7 ,3 ,4 ,シャーリーハイツ,Isabella Moretti,1 ,3 ,0 ,72 ,0 ,3 ,1883373572 ,-1 ,-1 ,58 ,49 ,65 ,3 ,63 ,61 ,56 ,65 ,FALSE,150 ,156 ,0 
144,イーグルカフェ,FALSE,6,2 ,1 ,8 ,2 ,2 ,ガルチ,Net Dancer,1 ,3 ,0 ,71 ,0 ,3 ,1886435251 ,3 ,-1 ,94 ,81 ,86 ,3 ,65 ,62 ,92 ,81 ,FALSE,181 ,93 ,0 
145,イージーゴア,FALSE,9,3 ,20 ,8 ,2 ,4 ,アリダー,Relaxing,1 ,3 ,0 ,54 ,0 ,5 ,1890627771 ,-1 ,-1 ,94 ,92 ,56 ,3 ,88 ,54 ,89 ,76 ,FALSE,190 ,142 ,20 
146,イイデサターン,FALSE,1,0 ,1 ,6 ,1 ,3 ,ノーザンテースト,シャダイホープ,1 ,3 ,0 ,59 ,0 ,3 ,1879244865 ,-1 ,-1 ,36 ,73 ,46 ,1 ,48 ,27 ,33 ,66 ,FALSE,125 ,121 ,0 
147,イイデセゾン,FALSE,2,0 ,1 ,6 ,1 ,2 ,タケシバオー,アンクリッパー,1 ,3 ,0 ,99 ,0 ,3 ,1879244865 ,-1 ,-1 ,38 ,64 ,40 ,3 ,39 ,73 ,93 ,34 ,FALSE,133 ,106 ,0 
148,イイデライナー,FALSE,1,0 ,1 ,6 ,1 ,3 ,メリーナイス,カリスタエスパー,1 ,3 ,0 ,111 ,0 ,5 ,1879244865 ,-1 ,-1 ,38 ,67 ,50 ,1 ,44 ,98 ,25 ,54 ,FALSE,132 ,121 ,0 
149,イーロ,FALSE,7,3 ,20 ,8 ,2 ,1 ,ミスタープロスペクター,Barbs Dancer,1 ,2 ,0 ,65 ,0 ,5 ,0 ,-1 ,-1 ,88 ,92 ,64 ,3 ,72 ,77 ,89 ,71 ,FALSE,178 ,91 ,20 
150,イクスキューズ,FALSE,1,0 ,1 ,6 ,1 ,2 ,ボストンハーバー,クリスティキャット,2 ,3 ,0 ,75 ,0 ,3 ,1879067665 ,-1 ,-1 ,39 ,83 ,38 ,3 ,48 ,37 ,59 ,63 ,FALSE,141 ,96 ,0 
151,イクノディクタス,FALSE,2,0 ,1 ,6 ,1 ,3 ,ディクタス,ダイナランディング,2 ,1 ,0 ,102 ,0 ,5 ,1883325457 ,-1 ,-1 ,33 ,58 ,58 ,2 ,66 ,52 ,42 ,64 ,FALSE,119 ,141 ,0 
152,イコピコ,FALSE,1,0 ,1 ,7 ,1 ,4 ,マンハッタンカフェ,ガンダーラプソディ,1 ,2 ,0 ,55 ,0 ,3 ,1879048258 ,-1 ,-1 ,35 ,65 ,49 ,1 ,50 ,32 ,84 ,68 ,FALSE,113 ,138 ,0 
153,イシゲヒカリ,FALSE,1,5 ,2 ,6 ,2 ,2 ,フォティテン,イシゲスキー,2 ,4 ,0 ,77 ,0 ,0 ,1879057670 ,-1 ,-1 ,61 ,83 ,32 ,3 ,34 ,26 ,63 ,38 ,FALSE,111 ,145 ,0 
154,イジゲン,FALSE,1,2 ,1 ,6 ,2 ,2 ,エンパイアメーカー,Ｃｏｓｍｉｃ Ｗｉｓｈ,1 ,3 ,0 ,36 ,0 ,2 ,1890890820 ,-1 ,-1 ,74 ,60 ,51 ,1 ,27 ,40 ,68 ,75 ,FALSE,134 ,114 ,0 
155,イシノサンデー,FALSE,3,0 ,1 ,8 ,1 ,3 ,サンデーサイレンス,ジェフォリー,1 ,3 ,0 ,34 ,0 ,5 ,1883255111 ,4 ,-1 ,30 ,65 ,88 ,3 ,54 ,42 ,81 ,65 ,FALSE,135 ,121 ,0 
156,イシヤクマッハ,FALSE,1,0 ,1 ,6 ,2 ,2 ,アフリート,ヴェシルエンカ,1 ,4 ,0 ,104 ,0 ,3 ,1883325986 ,-1 ,-1 ,76 ,84 ,39 ,1 ,52 ,65 ,85 ,47 ,FALSE,138 ,107 ,0 
157,イズリントン,FALSE,5,3 ,10 ,8 ,1 ,4 ,サドラーズウェルズ,Hellenic,2 ,2 ,0 ,54 ,0 ,3 ,1879048311 ,-1 ,-1 ,73 ,42 ,83 ,3 ,82 ,65 ,78 ,81 ,FALSE,145 ,145 ,0 
158,イソノルーブル,FALSE,3,0 ,1 ,8 ,1 ,4 ,ラシアンルーブル,キテイテスコ,2 ,1 ,0 ,38 ,0 ,3 ,1883325731 ,2 ,-1 ,38 ,72 ,84 ,3 ,70 ,70 ,68 ,60 ,FALSE,142 ,132 ,0 
159,イダテンターボ,FALSE,1,0 ,1 ,6 ,1 ,3 ,ノーザンディクテイター,カズヒデ,1 ,3 ,0 ,102 ,0 ,4 ,1879074363 ,-1 ,-1 ,26 ,60 ,57 ,1 ,70 ,66 ,18 ,50 ,FALSE,123 ,128 ,0 
160,イタリアンレッド,FALSE,2,0 ,1 ,7 ,1 ,2 ,ネオユニヴァース,バルドネキア,2 ,3 ,0 ,87 ,0 ,3 ,1879116356 ,-1 ,-1 ,36 ,83 ,50 ,3 ,43 ,41 ,99 ,78 ,FALSE,133 ,112 ,0 
161,イナズマアマリリス,FALSE,1,0 ,1 ,6 ,1 ,1 ,スエヒロコマンダー,イナズマラム,2 ,2 ,0 ,84 ,0 ,3 ,1883309926 ,-1 ,-1 ,19 ,86 ,35 ,3 ,61 ,34 ,28 ,68 ,FALSE,150 ,73 ,0 
162,イナズマクロス,FALSE,1,0 ,1 ,6 ,1 ,2 ,シービークロス,ポーロニアオリオン,2 ,2 ,0 ,98 ,0 ,4 ,1883309926 ,-1 ,-1 ,39 ,62 ,34 ,2 ,13 ,36 ,98 ,63 ,FALSE,138 ,99 ,0 
163,イナズマタカオー,FALSE,2,0 ,1 ,6 ,1 ,2 ,アイシーグルーム,ユキワリザクラ,1 ,2 ,0 ,114 ,0 ,0 ,1880174849 ,-1 ,-1 ,36 ,71 ,40 ,2 ,53 ,60 ,70 ,66 ,FALSE,132 ,107 ,0 
164,イナリワン,FALSE,6,4 ,1 ,8 ,1 ,5 ,ミルジョージ,テイトヤシマ,1 ,3 ,0 ,70 ,0 ,3 ,1883266390 ,5 ,-1 ,68 ,77 ,58 ,3 ,81 ,71 ,82 ,75 ,FALSE,151 ,148 ,0 
165,イブキインターハイ,FALSE,1,5 ,2 ,6 ,3 ,3 ,ジェイドロバリー,ダイナバラード,1 ,2 ,0 ,106 ,0 ,4 ,1883386420 ,-1 ,-1 ,59 ,63 ,42 ,3 ,65 ,69 ,25 ,54 ,FALSE,126 ,128 ,0 
166,イブキガバメント,FALSE,1,0 ,1 ,6 ,1 ,3 ,コマンダーインチーフ,ロジータ,1 ,2 ,0 ,111 ,0 ,3 ,1883386420 ,-1 ,-1 ,36 ,74 ,49 ,1 ,67 ,28 ,69 ,41 ,FALSE,124 ,132 ,0 
167,イブキニュースター,FALSE,1,0 ,1 ,6 ,1 ,2 ,ニジンスキー,リーガルエンドーバー,2 ,4 ,0 ,116 ,0 ,3 ,1883386420 ,-1 ,-1 ,33 ,62 ,39 ,1 ,64 ,29 ,59 ,44 ,FALSE,140 ,103 ,0 
168,イブキパーシヴ,FALSE,1,0 ,1 ,6 ,1 ,2 ,カーリアン,ノエシス,2 ,2 ,0 ,70 ,0 ,2 ,1883386420 ,-1 ,-1 ,39 ,68 ,36 ,2 ,15 ,69 ,80 ,68 ,FALSE,139 ,101 ,0 
169,イブキファイブワン,FALSE,1,0 ,1 ,6 ,1 ,1 ,インターグシケン,インターロンシャン,1 ,3 ,0 ,93 ,0 ,4 ,1883386420 ,-1 ,-1 ,38 ,88 ,36 ,2 ,53 ,37 ,59 ,62 ,FALSE,150 ,72 ,0 
170,イブキマイカグラ,FALSE,4,0 ,1 ,8 ,1 ,4 ,リアルシャダイ,ダイナクラシック,1 ,4 ,0 ,38 ,0 ,5 ,1883386420 ,0 ,-1 ,21 ,73 ,72 ,3 ,67 ,74 ,75 ,68 ,FALSE,148 ,119 ,0 
171,イブキヤマノオー,FALSE,1,0 ,1 ,6 ,1 ,5 ,ロドリゴデトリアーノ,ベークルイーズ,1 ,3 ,0 ,90 ,0 ,5 ,1883386420 ,-1 ,-1 ,37 ,44 ,57 ,2 ,66 ,68 ,85 ,57 ,FALSE,102 ,171 ,0 
172,イブキラジョウモン,FALSE,2,5 ,2 ,6 ,3 ,1 ,アウザール,イブキミスタリ,1 ,1 ,0 ,46 ,0 ,3 ,1883386420 ,-1 ,-1 ,55 ,83 ,49 ,3 ,89 ,44 ,63 ,77 ,FALSE,121 ,128 ,0 
173,イブンベイ,FALSE,8,3 ,10 ,8 ,1 ,4 ,ミルリーフ,Rosia Bay,1 ,1 ,0 ,85 ,0 ,5 ,1889599607 ,-1 ,-1 ,78 ,19 ,90 ,3 ,94 ,72 ,89 ,78 ,FALSE,140 ,205 ,0 
174,イリジスティブルジュエル,FALSE,3,3 ,10 ,7 ,1 ,4 ,デインヒル,In Anticipation,2 ,1 ,0 ,45 ,0 ,3 ,1879048331 ,-1 ,-1 ,56 ,43 ,65 ,3 ,56 ,58 ,46 ,62 ,FALSE,141 ,152 ,0 
175,イルバチオ,FALSE,1,0 ,1 ,6 ,1 ,1 ,ロイヤルアカデミーII,サーファーガール,2 ,4 ,0 ,113 ,0 ,3 ,1879050790 ,-1 ,-1 ,23 ,73 ,18 ,3 ,34 ,44 ,61 ,59 ,FALSE,158 ,73 ,0 
176,インヴァソール,FALSE,9,3 ,20 ,8 ,2 ,4 ,キャンディストライプス,Quendom,1 ,2 ,0 ,69 ,0 ,3 ,1879113762 ,-1 ,-1 ,89 ,91 ,81 ,3 ,78 ,56 ,93 ,85 ,FALSE,166 ,188 ,20 
177,イングランディーレ,FALSE,5,0 ,1 ,8 ,1 ,5 ,ホワイトマズル,マリリンモモコ,1 ,1 ,0 ,92 ,0 ,3 ,1889838131 ,2 ,-1 ,21 ,82 ,98 ,3 ,89 ,59 ,38 ,59 ,FALSE,119 ,190 ,0 
178,インターアニマート,FALSE,1,5 ,2 ,6 ,3 ,3 ,マルゼンスキー,ヒダカセッション,1 ,4 ,0 ,106 ,0 ,3 ,1881350918 ,-1 ,-1 ,59 ,71 ,45 ,1 ,59 ,42 ,48 ,68 ,FALSE,126 ,131 ,0 
179,インターシュプール,FALSE,1,5 ,2 ,6 ,3 ,3 ,ワッスルタッチ,カツプリマドンナ,0 ,3 ,0 ,107 ,0 ,2 ,1881350918 ,-1 ,-1 ,57 ,70 ,57 ,1 ,14 ,71 ,99 ,35 ,FALSE,129 ,125 ,0 
180,インターパテイション,FALSE,4,3 ,20 ,8 ,3 ,4 ,ラングフール,Idealistic Cause,0 ,4 ,0 ,101 ,0 ,4 ,1879095552 ,-1 ,-1 ,74 ,42 ,56 ,3 ,73 ,41 ,74 ,65 ,FALSE,149 ,160 ,0 
181,インターフラッグ,FALSE,2,5 ,2 ,7 ,3 ,5 ,ノーザンテースト,ナショナルフラッグ,1 ,2 ,0 ,118 ,0 ,5 ,1879245666 ,-1 ,-1 ,57 ,57 ,65 ,2 ,61 ,67 ,25 ,70 ,FALSE,101 ,178 ,0 
182,インターボイジャー,FALSE,1,0 ,1 ,6 ,1 ,2 ,タイテエム,ウーマンパワー,1 ,3 ,0 ,117 ,0 ,5 ,1881350918 ,-1 ,-1 ,36 ,76 ,48 ,1 ,67 ,36 ,94 ,61 ,FALSE,146 ,97 ,0 
183,インターマイウェイ,FALSE,2,5 ,2 ,7 ,3 ,3 ,ニッポーテイオー,スイートフォルテ,1 ,3 ,0 ,119 ,0 ,4 ,1879245666 ,-1 ,-1 ,60 ,61 ,36 ,1 ,65 ,25 ,99 ,55 ,FALSE,150 ,78 ,0 
184,インターライナー,FALSE,1,5 ,2 ,7 ,3 ,4 ,ダイナガリバー,ヒダカイレーネ,1 ,3 ,0 ,113 ,0 ,3 ,1881350918 ,-1 ,-1 ,57 ,70 ,56 ,3 ,12 ,72 ,88 ,62 ,FALSE,111 ,152 ,0 
185,インディジェナス,FALSE,4,3 ,40 ,7 ,1 ,4 ,マルジュ,Sea Port,0 ,2 ,0 ,77 ,0 ,4 ,1879060940 ,-1 ,-1 ,43 ,45 ,89 ,3 ,88 ,53 ,86 ,68 ,FALSE,139 ,180 ,0 
186,インティライミ,FALSE,2,0 ,1 ,7 ,1 ,3 ,スペシャルウィーク,アンデスレディー,1 ,4 ,0 ,110 ,0 ,3 ,1882474683 ,-1 ,-1 ,42 ,67 ,56 ,1 ,41 ,27 ,93 ,63 ,FALSE,117 ,141 ,0 
187,インテリパワー,FALSE,3,5 ,2 ,8 ,2 ,3 ,ルション,インテリフラワー,1 ,2 ,0 ,108 ,0 ,3 ,1879062292 ,-1 ,-1 ,80 ,75 ,64 ,3 ,79 ,45 ,71 ,43 ,FALSE,121 ,160 ,0 
188,インパルスヒーロー,FALSE,1,0 ,1 ,6 ,1 ,1 ,クロフネ,クラシカルテースト,1 ,2 ,0 ,14 ,0 ,3 ,1879312657 ,-1 ,-1 ,22 ,83 ,44 ,3 ,44 ,43 ,77 ,71 ,FALSE,158 ,71 ,0 
189,ヴァーミリアン,FALSE,8,0 ,1 ,8 ,2 ,3 ,エルコンドルパサー,スカーレットレディ,1 ,2 ,0 ,65 ,0 ,4 ,1882474683 ,6 ,-1 ,91 ,73 ,98 ,3 ,95 ,54 ,82 ,80 ,FALSE,134 ,183 ,0 
190,ヴァイスシーダー,FALSE,2,5 ,2 ,7 ,3 ,2 ,サンデーサイレンス,ジョーセイバー,1 ,1 ,0 ,62 ,0 ,2 ,1879050657 ,-1 ,-1 ,56 ,53 ,39 ,1 ,47 ,64 ,79 ,72 ,FALSE,129 ,110 ,0 
191,ヴァンクルタテヤマ,FALSE,2,0 ,1 ,6 ,2 ,1 ,フォーティナイナー,フラワータテヤマ,1 ,4 ,0 ,107 ,0 ,5 ,1882212134 ,-1 ,-1 ,74 ,80 ,36 ,3 ,83 ,57 ,90 ,66 ,FALSE,144 ,88 ,0 
192,ヴィーヴァヴォドカ,FALSE,1,0 ,1 ,6 ,1 ,2 ,ダンスインザダーク,トウカイステラ,2 ,3 ,0 ,79 ,0 ,4 ,1881220932 ,-1 ,-1 ,34 ,85 ,49 ,1 ,53 ,73 ,87 ,50 ,FALSE,145 ,91 ,0 
